,dates,ETHUSD_close_price,BZUSD_close_price
2773,2024-07-22 10:30:00,3449.69,82.32
2774,2024-07-22 10:30:00,3449.69,82.32
2775,2024-07-22 10:30:00,3449.69,82.2
2776,2024-07-22 10:30:00,3449.69,82.28
2777,2024-07-22 10:00:00,3457.87,82.28
2778,2024-07-22 10:00:00,3457.87,82.28
2779,2024-07-22 10:00:00,3457.87,82.32
2780,2024-07-22 10:00:00,3457.87,82.32
2781,2024-07-22 10:00:00,3457.87,82.14
2782,2024-07-22 10:00:00,3457.87,81.94
2783,2024-07-22 09:30:00,3467.98,81.8
2784,2024-07-22 09:30:00,3467.98,81.8
2785,2024-07-22 09:30:00,3467.98,81.82
2786,2024-07-22 09:30:00,3467.98,81.95
2787,2024-07-22 09:00:00,3488.29,81.92
2788,2024-07-22 09:00:00,3488.29,81.92
2789,2024-07-22 09:00:00,3488.29,81.8
2790,2024-07-22 09:00:00,3488.29,81.8
2791,2024-07-22 09:00:00,3488.29,82.06
2792,2024-07-22 09:00:00,3488.29,81.91
2793,2024-07-22 08:30:00,3499.36,82.0
2794,2024-07-22 08:30:00,3499.36,82.0
2795,2024-07-22 08:30:00,3499.36,81.96
2796,2024-07-22 08:30:00,3499.36,82.03
2797,2024-07-22 08:00:00,3501.97,82.15
2798,2024-07-22 08:00:00,3501.97,82.15
2799,2024-07-22 08:00:00,3501.97,82.0
2800,2024-07-22 08:00:00,3501.97,82.0
2801,2024-07-22 08:00:00,3501.97,82.02
2802,2024-07-22 08:00:00,3501.97,82.2
2803,2024-07-22 07:30:00,3500.54,82.16
2804,2024-07-22 07:30:00,3500.54,82.16
2805,2024-07-22 07:30:00,3500.54,82.35
2806,2024-07-22 07:30:00,3500.54,82.4
2807,2024-07-22 07:00:00,3491.41,82.33
2808,2024-07-22 07:00:00,3491.41,82.33
2809,2024-07-22 07:00:00,3491.41,82.16
2810,2024-07-22 07:00:00,3491.41,82.16
2811,2024-07-22 07:00:00,3491.41,82.25
2812,2024-07-22 07:00:00,3491.41,82.3
2813,2024-07-22 06:30:00,3492.4,82.3
2814,2024-07-22 06:30:00,3492.4,82.3
2815,2024-07-22 06:30:00,3492.4,82.44
2816,2024-07-22 06:30:00,3492.4,82.41
2817,2024-07-22 06:00:00,3497.43,82.41
2818,2024-07-22 06:00:00,3497.43,82.41
2819,2024-07-22 06:00:00,3497.43,82.3
2820,2024-07-22 06:00:00,3497.43,82.3
2821,2024-07-22 06:00:00,3497.43,82.48
2822,2024-07-22 06:00:00,3497.43,82.51
2823,2024-07-22 05:30:00,3493.06,82.54
2824,2024-07-22 05:30:00,3493.06,82.54
2825,2024-07-22 05:30:00,3493.06,82.45
2826,2024-07-22 05:30:00,3493.06,82.58
2827,2024-07-22 05:00:00,3486.76,82.6
2828,2024-07-22 05:00:00,3486.76,82.6
2829,2024-07-22 05:00:00,3486.76,82.54
2830,2024-07-22 05:00:00,3486.76,82.54
2831,2024-07-22 05:00:00,3486.76,82.71
2832,2024-07-22 05:00:00,3486.76,82.74
2833,2024-07-22 04:30:00,3475.52,82.76
2834,2024-07-22 04:30:00,3475.52,82.76
2835,2024-07-22 04:30:00,3475.52,82.92
2836,2024-07-22 04:30:00,3475.52,82.92
2837,2024-07-22 04:00:00,3484.27,83.04
2838,2024-07-22 04:00:00,3484.27,83.04
2839,2024-07-22 04:00:00,3484.27,82.76
2840,2024-07-22 04:00:00,3484.27,82.76
2841,2024-07-22 04:00:00,3484.27,82.89
2842,2024-07-22 04:00:00,3484.27,82.88
2843,2024-07-22 03:30:00,3479.54,82.92
2844,2024-07-22 03:30:00,3479.54,82.92
2845,2024-07-22 03:30:00,3479.54,82.95
2846,2024-07-22 03:30:00,3479.54,83.02
2847,2024-07-22 03:00:00,3472.35,83.07
2848,2024-07-22 03:00:00,3472.35,83.07
2849,2024-07-22 03:00:00,3472.35,82.92
2850,2024-07-22 03:00:00,3472.35,82.92
2851,2024-07-22 03:00:00,3472.35,83.05
2852,2024-07-22 03:00:00,3472.35,82.95
2853,2024-07-22 02:30:00,3477.28,82.9
2854,2024-07-22 02:30:00,3477.28,82.9
2855,2024-07-22 02:30:00,3477.28,82.96
2856,2024-07-22 02:30:00,3477.28,83.03
2857,2024-07-22 02:00:00,3490.35,83.0
2858,2024-07-22 02:00:00,3490.35,83.0
2859,2024-07-22 02:00:00,3490.35,82.9
2860,2024-07-22 02:00:00,3490.35,82.9
2861,2024-07-22 02:00:00,3490.35,83.08
2862,2024-07-22 02:00:00,3490.35,83.11
2863,2024-07-22 01:30:00,3495.95,83.11
2864,2024-07-22 01:30:00,3495.95,83.11
2865,2024-07-22 01:30:00,3495.95,83.11
2866,2024-07-22 01:30:00,3495.95,83.09
2867,2024-07-22 01:00:00,3507.79,83.06
2868,2024-07-22 01:00:00,3507.79,83.06
2869,2024-07-22 01:00:00,3507.79,83.11
2870,2024-07-22 01:00:00,3507.79,83.11
2871,2024-07-22 01:00:00,3507.79,83.09
2872,2024-07-22 01:00:00,3507.79,83.09
2873,2024-07-22 00:30:00,3516.17,83.07
2874,2024-07-22 00:30:00,3516.17,83.07
2875,2024-07-22 00:30:00,3516.17,83.03
2876,2024-07-22 00:30:00,3516.17,83.03
2877,2024-07-22 00:00:00,3517.62,83.05
2878,2024-07-22 00:00:00,3517.62,83.05
2879,2024-07-22 00:00:00,3517.62,83.07
2880,2024-07-22 00:00:00,3517.62,83.07
2881,2024-07-22 00:00:00,3517.62,83.1
2882,2024-07-22 00:00:00,3517.62,83.12
2883,2024-07-21 23:30:00,3517.76,83.18
2884,2024-07-21 23:30:00,3517.76,83.18
2885,2024-07-21 23:30:00,3517.76,83.18
2886,2024-07-21 23:00:00,3526.5,83.2
2887,2024-07-21 23:00:00,3526.5,83.2
2888,2024-07-21 23:00:00,3526.5,83.18
2889,2024-07-21 23:00:00,3526.5,83.18
2890,2024-07-21 23:00:00,3526.5,83.1
2891,2024-07-21 23:00:00,3526.5,83.17
2892,2024-07-21 22:30:00,3534.85,83.09
2893,2024-07-21 22:30:00,3534.85,83.09
2894,2024-07-21 22:30:00,3534.85,82.9
2895,2024-07-21 22:30:00,3534.85,82.93
2896,2024-07-21 22:00:00,3532.03,82.83
2897,2024-07-21 22:00:00,3532.03,82.83
2898,2024-07-21 22:00:00,3532.03,83.09
2899,2024-07-21 22:00:00,3532.03,83.09
2900,2024-07-21 22:00:00,3532.03,82.82
2901,2024-07-21 22:00:00,3532.03,82.86
2902,2024-07-21 21:30:00,3527.8,82.84
2903,2024-07-21 21:30:00,3527.8,82.84
2904,2024-07-21 21:30:00,3527.8,82.99
2905,2024-07-21 21:30:00,3527.8,82.92
2906,2024-07-21 21:00:00,3535.62,82.98
2907,2024-07-21 21:00:00,3535.62,82.98
2908,2024-07-21 21:00:00,3535.62,82.84
2909,2024-07-21 21:00:00,3535.62,82.84
2910,2024-07-21 21:00:00,3535.62,82.99
2911,2024-07-21 21:00:00,3535.62,83.0
2912,2024-07-21 20:30:00,3543.84,83.09
2913,2024-07-21 20:30:00,3543.84,83.09
2914,2024-07-21 20:30:00,3543.84,83.04
2915,2024-07-21 20:30:00,3543.84,83.14
2916,2024-07-21 20:00:00,3537.63,83.15
2917,2024-07-21 20:00:00,3537.63,83.15
2918,2024-07-21 20:00:00,3537.63,83.09
2919,2024-07-21 20:00:00,3537.63,83.09
2920,2024-07-21 20:00:00,3537.63,83.03
2921,2024-07-21 20:00:00,3537.63,83.02
2922,2024-07-21 19:30:00,3536.2,83.07
2923,2024-07-21 19:30:00,3536.2,83.07
2924,2024-07-21 19:30:00,3536.2,83.05
2925,2024-07-21 19:30:00,3536.2,83.02
2926,2024-07-21 19:00:00,3529.26,83.04
2927,2024-07-21 19:00:00,3529.26,83.04
2928,2024-07-21 19:00:00,3529.26,83.07
2929,2024-07-21 19:00:00,3529.26,83.07
2930,2024-07-21 19:00:00,3529.26,83.04
2931,2024-07-21 19:00:00,3529.26,82.97
2932,2024-07-21 18:30:00,3534.43,83.0
2933,2024-07-21 18:30:00,3534.43,83.0
2934,2024-07-21 18:30:00,3534.43,82.9
2935,2024-07-21 18:30:00,3534.43,82.84
2936,2024-07-21 18:00:00,3530.38,82.86
2937,2024-07-21 18:00:00,3530.38,82.86
2938,2024-07-21 18:00:00,3530.38,83.0
2939,2024-07-21 18:00:00,3530.38,83.0
2940,2024-07-21 18:00:00,3530.38,82.88
2941,2024-07-21 18:00:00,3530.38,82.88
2942,2024-07-19 16:30:00,3506.51,82.6
2943,2024-07-19 16:30:00,3506.51,82.6
2944,2024-07-19 16:30:00,3506.51,82.74
2945,2024-07-19 16:30:00,3506.51,82.77
2946,2024-07-19 16:00:00,3502.5,82.76
2947,2024-07-19 16:00:00,3502.5,82.76
2948,2024-07-19 16:00:00,3502.5,82.6
2949,2024-07-19 16:00:00,3502.5,82.6
2950,2024-07-19 16:00:00,3502.5,82.77
2951,2024-07-19 16:00:00,3502.5,82.77
2952,2024-07-19 15:30:00,3524.46,82.76
2953,2024-07-19 15:30:00,3524.46,82.76
2954,2024-07-19 15:30:00,3524.46,82.74
2955,2024-07-19 15:30:00,3524.46,82.71
2956,2024-07-19 15:00:00,3529.17,82.71
2957,2024-07-19 15:00:00,3529.17,82.71
2958,2024-07-19 15:00:00,3529.17,82.76
2959,2024-07-19 15:00:00,3529.17,82.76
2960,2024-07-19 15:00:00,3529.17,82.78
2961,2024-07-19 15:00:00,3529.17,82.83
2962,2024-07-19 14:30:00,3503.82,82.79
2963,2024-07-19 14:30:00,3503.82,82.79
2964,2024-07-19 14:30:00,3503.82,82.69
2965,2024-07-19 14:30:00,3503.82,82.69
2966,2024-07-19 14:00:00,3499.41,82.62
2967,2024-07-19 14:00:00,3499.41,82.62
2968,2024-07-19 14:00:00,3499.41,82.79
2969,2024-07-19 14:00:00,3499.41,82.79
2970,2024-07-19 14:00:00,3499.41,82.7
2971,2024-07-19 14:00:00,3499.41,82.79
2972,2024-07-19 13:30:00,3501.2,82.82
2973,2024-07-19 13:30:00,3501.2,82.82
2974,2024-07-19 13:30:00,3501.2,82.91
2975,2024-07-19 13:30:00,3501.2,82.82
2976,2024-07-19 13:00:00,3502.15,82.76
2977,2024-07-19 13:00:00,3502.15,82.76
2978,2024-07-19 13:00:00,3502.15,82.82
2979,2024-07-19 13:00:00,3502.15,82.82
2980,2024-07-19 13:00:00,3502.15,83.14
2981,2024-07-19 13:00:00,3502.15,82.99
2982,2024-07-19 12:30:00,3491.31,83.13
2983,2024-07-19 12:30:00,3491.31,83.13
2984,2024-07-19 12:30:00,3491.31,83.13
2985,2024-07-19 12:30:00,3491.31,83.44
2986,2024-07-19 12:00:00,3491.91,83.57
2987,2024-07-19 12:00:00,3491.91,83.57
2988,2024-07-19 12:00:00,3491.91,83.13
2989,2024-07-19 12:00:00,3491.91,83.13
2990,2024-07-19 12:00:00,3491.91,83.8
2991,2024-07-19 12:00:00,3491.91,83.82
2992,2024-07-19 11:30:00,3465.26,83.93
2993,2024-07-19 11:30:00,3465.26,83.93
2994,2024-07-19 11:30:00,3465.26,84.02
2995,2024-07-19 11:30:00,3465.26,84.08
2996,2024-07-19 11:00:00,3443.42,84.03
2997,2024-07-19 11:00:00,3443.42,84.03
2998,2024-07-19 11:00:00,3443.42,83.93
2999,2024-07-19 11:00:00,3443.42,83.93
3000,2024-07-19 11:00:00,3443.42,84.36
3001,2024-07-19 11:00:00,3443.42,84.42
3002,2024-07-19 10:30:00,3467.95,84.48
3003,2024-07-19 10:30:00,3467.95,84.48
3004,2024-07-19 10:30:00,3467.95,84.69
3005,2024-07-19 10:30:00,3467.95,84.44
3006,2024-07-19 10:00:00,3459.13,84.53
3007,2024-07-19 10:00:00,3459.13,84.53
3008,2024-07-19 10:00:00,3459.13,84.48
3009,2024-07-19 10:00:00,3459.13,84.48
3010,2024-07-19 10:00:00,3459.13,84.71
3011,2024-07-19 10:00:00,3459.13,84.66
3012,2024-07-19 09:30:00,3437.0,84.85
3013,2024-07-19 09:30:00,3437.0,84.85
3014,2024-07-19 09:30:00,3437.0,84.48
3015,2024-07-19 09:30:00,3437.0,84.39
3016,2024-07-19 09:00:00,3400.41,84.3
3017,2024-07-19 09:00:00,3400.41,84.3
3018,2024-07-19 09:00:00,3400.41,84.85
3019,2024-07-19 09:00:00,3400.41,84.85
3020,2024-07-19 09:00:00,3400.41,84.61
3021,2024-07-19 09:00:00,3400.41,84.77
3022,2024-07-19 08:30:00,3414.01,85.08
3023,2024-07-19 08:30:00,3414.01,85.08
3024,2024-07-19 08:30:00,3414.01,85.05
3025,2024-07-19 08:30:00,3414.01,84.97
3026,2024-07-19 08:00:00,3407.08,85.03
3027,2024-07-19 08:00:00,3407.08,85.03
3028,2024-07-19 08:00:00,3407.08,85.08
3029,2024-07-19 08:00:00,3407.08,85.08
3030,2024-07-19 08:00:00,3407.08,84.94
3031,2024-07-19 08:00:00,3407.08,85.02
3032,2024-07-19 07:30:00,3403.66,85.0
3033,2024-07-19 07:30:00,3403.66,85.0
3034,2024-07-19 07:30:00,3403.66,84.88
3035,2024-07-19 07:30:00,3403.66,84.87
3036,2024-07-19 07:00:00,3404.81,84.87
3037,2024-07-19 07:00:00,3404.81,84.87
3038,2024-07-19 07:00:00,3404.81,85.0
3039,2024-07-19 07:00:00,3404.81,85.0
3040,2024-07-19 07:00:00,3404.81,84.84
3041,2024-07-19 07:00:00,3404.81,84.9
3042,2024-07-19 06:30:00,3400.78,84.88
3043,2024-07-19 06:30:00,3400.78,84.88
3044,2024-07-19 06:30:00,3400.78,84.93
3045,2024-07-19 06:30:00,3400.78,84.96
3046,2024-07-19 06:00:00,3406.46,84.94
3047,2024-07-19 06:00:00,3406.46,84.94
3048,2024-07-19 06:00:00,3406.46,84.88
3049,2024-07-19 06:00:00,3406.46,84.88
3050,2024-07-19 06:00:00,3406.46,85.02
3051,2024-07-19 06:00:00,3406.46,85.11
3052,2024-07-19 05:30:00,3387.61,85.12
3053,2024-07-19 05:30:00,3387.61,85.12
3054,2024-07-19 05:30:00,3387.61,85.04
3055,2024-07-19 05:30:00,3387.61,85.07
3056,2024-07-19 05:00:00,3395.23,85.08
3057,2024-07-19 05:00:00,3395.23,85.08
3058,2024-07-19 05:00:00,3395.23,85.12
3059,2024-07-19 05:00:00,3395.23,85.12
3060,2024-07-19 05:00:00,3395.23,85.11
3061,2024-07-19 05:00:00,3395.23,85.26
3062,2024-07-19 04:30:00,3394.17,85.34
3063,2024-07-19 04:30:00,3394.17,85.34
3064,2024-07-19 04:30:00,3394.17,85.17
3065,2024-07-19 04:30:00,3394.17,85.09
3066,2024-07-19 04:00:00,3383.08,85.11
3067,2024-07-19 04:00:00,3383.08,85.11
3068,2024-07-19 04:00:00,3383.08,85.34
3069,2024-07-19 04:00:00,3383.08,85.34
3070,2024-07-19 04:00:00,3383.08,84.89
3071,2024-07-19 04:00:00,3383.08,84.86
3072,2024-07-19 03:30:00,3391.3,84.79
3073,2024-07-19 03:30:00,3391.3,84.79
3074,2024-07-19 03:30:00,3391.3,84.53
3075,2024-07-19 03:30:00,3391.3,84.62
3076,2024-07-19 03:00:00,3424.77,84.58
3077,2024-07-19 03:00:00,3424.77,84.58
3078,2024-07-19 03:00:00,3424.77,84.79
3079,2024-07-19 03:00:00,3424.77,84.79
3080,2024-07-19 03:00:00,3424.77,84.52
3081,2024-07-19 03:00:00,3424.77,84.55
3082,2024-07-19 02:30:00,3439.51,84.66
3083,2024-07-19 02:30:00,3439.51,84.66
3084,2024-07-19 02:30:00,3439.51,84.71
3085,2024-07-19 02:30:00,3439.51,84.7
3086,2024-07-19 02:00:00,3443.64,84.69
3087,2024-07-19 02:00:00,3443.64,84.69
3088,2024-07-19 02:00:00,3443.64,84.66
3089,2024-07-19 02:00:00,3443.64,84.66
3090,2024-07-19 02:00:00,3443.64,84.62
3091,2024-07-19 02:00:00,3443.64,84.6
3092,2024-07-19 01:30:00,3423.66,84.6
3093,2024-07-19 01:30:00,3423.66,84.6
3094,2024-07-19 01:30:00,3423.66,84.64
3095,2024-07-19 01:30:00,3423.66,84.62
3096,2024-07-19 01:00:00,3418.81,84.64
3097,2024-07-19 01:00:00,3418.81,84.64
3098,2024-07-19 01:00:00,3418.81,84.6
3099,2024-07-19 01:00:00,3418.81,84.6
3100,2024-07-19 01:00:00,3418.81,84.64
3101,2024-07-19 01:00:00,3418.81,84.73
3102,2024-07-19 00:30:00,3420.93,84.73
3103,2024-07-19 00:30:00,3420.93,84.73
3104,2024-07-19 00:30:00,3420.93,84.75
3105,2024-07-19 00:30:00,3420.93,84.73
3106,2024-07-19 00:00:00,3426.96,84.74
3107,2024-07-19 00:00:00,3426.96,84.74
3108,2024-07-19 00:00:00,3426.96,84.73
3109,2024-07-19 00:00:00,3426.96,84.73
3110,2024-07-19 00:00:00,3426.96,84.75
3111,2024-07-18 23:30:00,3429.08,84.75
3112,2024-07-18 23:30:00,3429.08,84.75
3113,2024-07-18 23:30:00,3429.08,84.77
3114,2024-07-18 23:00:00,3413.73,84.79
3115,2024-07-18 23:00:00,3413.73,84.79
3116,2024-07-18 23:00:00,3413.73,84.75
3117,2024-07-18 23:00:00,3413.73,84.75
3118,2024-07-18 23:00:00,3413.73,84.7
3119,2024-07-18 22:30:00,3406.5,84.65
3120,2024-07-18 22:30:00,3406.5,84.65
3121,2024-07-18 22:30:00,3406.5,84.62
3122,2024-07-18 22:00:00,3417.41,84.52
3123,2024-07-18 22:00:00,3417.41,84.52
3124,2024-07-18 22:00:00,3417.41,84.65
3125,2024-07-18 22:00:00,3417.41,84.65
3126,2024-07-18 22:00:00,3417.41,84.58
3127,2024-07-18 21:30:00,3414.44,84.54
3128,2024-07-18 21:30:00,3414.44,84.54
3129,2024-07-18 21:30:00,3414.44,84.57
3130,2024-07-18 21:00:00,3406.93,84.55
3131,2024-07-18 21:00:00,3406.93,84.55
3132,2024-07-18 21:00:00,3406.93,84.54
3133,2024-07-18 21:00:00,3406.93,84.54
3134,2024-07-18 21:00:00,3406.93,84.61
3135,2024-07-18 20:30:00,3404.03,84.67
3136,2024-07-18 20:30:00,3404.03,84.67
3137,2024-07-18 20:30:00,3404.03,84.62
3138,2024-07-18 20:00:00,3413.89,84.63
3139,2024-07-18 20:00:00,3413.89,84.63
3140,2024-07-18 20:00:00,3413.89,84.67
3141,2024-07-18 20:00:00,3413.89,84.67
3142,2024-07-18 20:00:00,3413.89,84.55
3143,2024-07-18 19:30:00,3425.58,84.76
3144,2024-07-18 19:30:00,3425.58,84.76
3145,2024-07-18 19:00:00,3434.52,84.76
3146,2024-07-18 19:00:00,3434.52,84.76
3147,2024-07-18 19:00:00,3434.52,84.76
3148,2024-07-18 19:00:00,3434.52,84.76
3149,2024-07-18 19:00:00,3434.52,84.75
3150,2024-07-18 18:30:00,3432.99,84.76
3151,2024-07-18 18:30:00,3432.99,84.76
3152,2024-07-18 18:30:00,3432.99,84.79
3153,2024-07-18 18:00:00,3432.27,84.73
3154,2024-07-18 18:00:00,3432.27,84.73
3155,2024-07-18 18:00:00,3432.27,84.76
3156,2024-07-18 18:00:00,3432.27,84.76
3157,2024-07-18 18:00:00,3432.27,84.69
3158,2024-07-18 16:30:00,3414.55,84.75
3159,2024-07-18 16:30:00,3414.55,84.75
3160,2024-07-18 16:30:00,3414.55,84.72
3161,2024-07-18 16:00:00,3408.99,84.77
3162,2024-07-18 16:00:00,3408.99,84.77
3163,2024-07-18 16:00:00,3408.99,84.75
3164,2024-07-18 16:00:00,3408.99,84.75
3165,2024-07-18 16:00:00,3408.99,84.69
3166,2024-07-18 15:30:00,3405.03,84.58
3167,2024-07-18 15:30:00,3405.03,84.58
3168,2024-07-18 15:30:00,3405.03,84.68
3169,2024-07-18 15:00:00,3398.04,84.74
3170,2024-07-18 15:00:00,3398.04,84.74
3171,2024-07-18 15:00:00,3398.04,84.58
3172,2024-07-18 15:00:00,3398.04,84.58
3173,2024-07-18 15:00:00,3398.04,84.77
3174,2024-07-18 14:30:00,3405.48,84.94
3175,2024-07-18 14:30:00,3405.48,84.94
3176,2024-07-18 14:30:00,3405.48,85.01
3177,2024-07-18 14:00:00,3402.34,85.18
3178,2024-07-18 14:00:00,3402.34,85.18
3179,2024-07-18 14:00:00,3402.34,84.94
3180,2024-07-18 14:00:00,3402.34,84.94
3181,2024-07-18 14:00:00,3402.34,85.35
3182,2024-07-18 13:30:00,3399.49,85.51
3183,2024-07-18 13:30:00,3399.49,85.51
3184,2024-07-18 13:30:00,3399.49,85.45
3185,2024-07-18 13:00:00,3418.42,85.43
3186,2024-07-18 13:00:00,3418.42,85.43
3187,2024-07-18 13:00:00,3418.42,85.51
3188,2024-07-18 13:00:00,3418.42,85.51
3189,2024-07-18 13:00:00,3418.42,85.3
3190,2024-07-18 12:30:00,3420.49,85.4
3191,2024-07-18 12:30:00,3420.49,85.4
3192,2024-07-18 12:30:00,3420.49,85.13
3193,2024-07-18 12:00:00,3400.34,85.36
3194,2024-07-18 12:00:00,3400.34,85.36
3195,2024-07-18 12:00:00,3400.34,85.4
3196,2024-07-18 12:00:00,3400.34,85.4
3197,2024-07-18 12:00:00,3400.34,85.27
3198,2024-07-18 11:30:00,3389.75,85.18
3199,2024-07-18 11:30:00,3389.75,85.18
3200,2024-07-18 11:30:00,3389.75,85.12
3201,2024-07-18 11:00:00,3409.38,85.06
3202,2024-07-18 11:00:00,3409.38,85.06
3203,2024-07-18 11:00:00,3409.38,85.18
3204,2024-07-18 11:00:00,3409.38,85.18
3205,2024-07-18 11:00:00,3409.38,84.67
3206,2024-07-18 10:30:00,3431.67,84.53
3207,2024-07-18 10:30:00,3431.67,84.53
3208,2024-07-18 10:30:00,3431.67,84.4
3209,2024-07-18 10:00:00,3461.23,84.72
3210,2024-07-18 10:00:00,3461.23,84.72
3211,2024-07-18 10:00:00,3461.23,84.54
3212,2024-07-18 10:00:00,3461.23,84.54
3213,2024-07-18 10:00:00,3461.23,84.62
3214,2024-07-18 09:30:00,3467.83,84.55
3215,2024-07-18 09:30:00,3467.83,84.55
3216,2024-07-18 09:30:00,3467.83,84.85
3217,2024-07-18 09:00:00,3479.32,85.04
3218,2024-07-18 09:00:00,3479.32,85.04
3219,2024-07-18 09:00:00,3479.32,84.55
3220,2024-07-18 09:00:00,3479.32,84.55
3221,2024-07-18 09:00:00,3479.32,84.89
3222,2024-07-18 08:30:00,3473.25,84.69
3223,2024-07-18 08:30:00,3473.25,84.69
3224,2024-07-18 08:30:00,3473.25,84.9
3225,2024-07-18 08:00:00,3454.75,84.96
3226,2024-07-18 08:00:00,3454.75,84.96
3227,2024-07-18 08:00:00,3454.75,84.69
3228,2024-07-18 08:00:00,3454.75,84.69
3229,2024-07-18 08:00:00,3454.75,84.85
3230,2024-07-18 07:30:00,3459.63,84.89
3231,2024-07-18 07:30:00,3459.63,84.89
3232,2024-07-18 07:30:00,3459.63,84.88
3233,2024-07-18 07:00:00,3443.22,84.95
3234,2024-07-18 07:00:00,3443.22,84.95
3235,2024-07-18 07:00:00,3443.22,84.89
3236,2024-07-18 07:00:00,3443.22,84.89
3237,2024-07-18 07:00:00,3443.22,84.93
3238,2024-07-18 06:30:00,3444.89,85.03
3239,2024-07-18 06:30:00,3444.89,85.03
3240,2024-07-18 06:30:00,3444.89,84.87
3241,2024-07-18 06:00:00,3436.28,85.06
3242,2024-07-18 06:00:00,3436.28,85.06
3243,2024-07-18 06:00:00,3436.28,85.03
3244,2024-07-18 06:00:00,3436.28,85.03
3245,2024-07-18 06:00:00,3436.28,84.99
3246,2024-07-18 05:30:00,3452.22,85.09
3247,2024-07-18 05:30:00,3452.22,85.09
3248,2024-07-18 05:30:00,3452.22,84.92
3249,2024-07-18 05:00:00,3457.33,84.99
3250,2024-07-18 05:00:00,3457.33,84.99
3251,2024-07-18 05:00:00,3457.33,85.09
3252,2024-07-18 05:00:00,3457.33,85.09
3253,2024-07-18 05:00:00,3457.33,85.12
3254,2024-07-18 04:30:00,3459.47,85.24
3255,2024-07-18 04:30:00,3459.47,85.24
3256,2024-07-18 04:30:00,3459.47,85.16
3257,2024-07-18 04:00:00,3440.96,85.37
3258,2024-07-18 04:00:00,3440.96,85.37
3259,2024-07-18 04:00:00,3440.96,85.24
3260,2024-07-18 04:00:00,3440.96,85.24
3261,2024-07-18 04:00:00,3440.96,85.55
3262,2024-07-18 03:30:00,3433.51,85.59
3263,2024-07-18 03:30:00,3433.51,85.59
3264,2024-07-18 03:30:00,3433.51,85.68
3265,2024-07-18 03:00:00,3436.58,85.7
3266,2024-07-18 03:00:00,3436.58,85.7
3267,2024-07-18 03:00:00,3436.58,85.59
3268,2024-07-18 03:00:00,3436.58,85.59
3269,2024-07-18 03:00:00,3436.58,85.73
3270,2024-07-18 02:30:00,3447.25,85.79
3271,2024-07-18 02:30:00,3447.25,85.79
3272,2024-07-18 02:30:00,3447.25,85.7
3273,2024-07-18 02:00:00,3431.34,85.68
3274,2024-07-18 02:00:00,3431.34,85.68
3275,2024-07-18 02:00:00,3431.34,85.79
3276,2024-07-18 02:00:00,3431.34,85.79
3277,2024-07-18 02:00:00,3431.34,85.51
3278,2024-07-18 01:30:00,3423.02,85.46
3279,2024-07-18 01:30:00,3423.02,85.46
3280,2024-07-18 01:30:00,3423.02,85.52
3281,2024-07-18 01:00:00,3416.33,85.42
3282,2024-07-18 01:00:00,3416.33,85.42
3283,2024-07-18 01:00:00,3416.33,85.46
3284,2024-07-18 01:00:00,3416.33,85.46
3285,2024-07-18 01:00:00,3416.33,85.45
3286,2024-07-18 00:30:00,3417.55,85.46
3287,2024-07-18 00:30:00,3417.55,85.46
3288,2024-07-18 00:30:00,3417.55,85.46
3289,2024-07-18 00:00:00,3421.41,85.46
3290,2024-07-18 00:00:00,3421.41,85.46
3291,2024-07-18 00:00:00,3421.41,85.46
3292,2024-07-18 00:00:00,3421.41,85.46
3293,2024-07-18 00:00:00,3421.41,85.42
3294,2024-07-17 23:30:00,3430.77,85.44
3295,2024-07-17 23:30:00,3430.77,85.44
3296,2024-07-17 23:30:00,3430.77,85.43
3297,2024-07-17 23:00:00,3426.73,85.4
3298,2024-07-17 23:00:00,3426.73,85.4
3299,2024-07-17 23:00:00,3426.73,85.44
3300,2024-07-17 23:00:00,3426.73,85.44
3301,2024-07-17 23:00:00,3426.73,85.4
3302,2024-07-17 22:30:00,3424.44,85.39
3303,2024-07-17 22:30:00,3424.44,85.39
3304,2024-07-17 22:30:00,3424.44,85.3
3305,2024-07-17 22:00:00,3418.66,85.3
3306,2024-07-17 22:00:00,3418.66,85.3
3307,2024-07-17 22:00:00,3418.66,85.39
3308,2024-07-17 22:00:00,3418.66,85.39
3309,2024-07-17 22:00:00,3418.66,85.43
3310,2024-07-17 21:30:00,3422.48,85.47
3311,2024-07-17 21:30:00,3422.48,85.47
3312,2024-07-17 21:30:00,3422.48,85.41
3313,2024-07-17 21:00:00,3424.81,85.45
3314,2024-07-17 21:00:00,3424.81,85.45
3315,2024-07-17 21:00:00,3424.81,85.47
3316,2024-07-17 21:00:00,3424.81,85.47
3317,2024-07-17 21:00:00,3424.81,85.5
3318,2024-07-17 20:30:00,3410.5,85.27
3319,2024-07-17 20:30:00,3410.5,85.27
3320,2024-07-17 20:30:00,3410.5,85.24
3321,2024-07-17 20:00:00,3397.62,85.19
3322,2024-07-17 20:00:00,3397.62,85.19
3323,2024-07-17 20:00:00,3397.62,85.27
3324,2024-07-17 20:00:00,3397.62,85.27
3325,2024-07-17 20:00:00,3397.62,85.19
3326,2024-07-17 19:30:00,3387.45,85.24
3327,2024-07-17 19:30:00,3387.45,85.24
3328,2024-07-17 19:30:00,3387.45,85.22
3329,2024-07-17 19:00:00,3401.31,85.21
3330,2024-07-17 19:00:00,3401.31,85.21
3331,2024-07-17 19:00:00,3401.31,85.24
